-293,-759,-142,-494,-517,-247,-479,-601,-415,-459
285.994,745.87,140.545,352.323,488.376,241.745,428.711,609.807,168.592,450.358
231.373,653.488,59.168,185.714,332.312,218.517,329.386,586.674,61.922,398.686
185.578,564.024,-10.254,42.543,239.139,107.792,322.308,569.33,269.77,288.623
226.585,455.609,-7.158,211.608,139.295,131.012,207.278,626.856,254.325,24.595
194.922,256.483,147.042,504.547,230.798,287.692,-236.292,688.736,406.92,-356.745
204.456,45.17,103.143,730.728,276.084,-13.814,-138.418,538.563,136.414,-275.491
204.097,-9.024,120.599,475.534,-92.298,-299.843,-525.622,236.516,637.223,487.649
71.934,600.659,23.01,128.107,-424.041,-570.974,-733.263,-312.716,415.285,1452.033
-144.98,111.725,115.999,454.915,-419.068,-172.767,150.877,-597.406,410.133,1722.701
-354.953,-273.413,-57.413,407.568,-213.175,28.287,250.581,-116.784,-55.976,1137.441
-280.017,-41.843,81.523,187.137,72.709,295.438,-213.908,382.911,-481.184,96.627
-258.211,248.441,-89.441,-3.838,839.042,663.482,-89.605,512.3,14.489,-683.522
-435.759,479.376,-118.639,-111.599,-48.117,769.28,302.93,947.148,455.79,-52.772
-164.857,631.526,-62.941,205.327,-39.155,556.942,342.838,663.189,5.887,398.155
117.404,716.157,94.173,339.129,262.993,275.702,436.157,541.12,328.013,264.697
278.651,749.601,132.601,452.039,483.868,272.603,469.601,591.358,609.988,423.409
269.633,627.486,160.904,424.026,282.086,233.005,421.987,454.352,362.367,420.268
145.494,507.165,203.592,-104.079,56.262,151.881,117.232,348.154,147.544,256.847
-16.105,364.332,65.541,-261.266,-129.689,181.057,-35.355,227.916,0.279,8.534
-79.849,74.166,-38.301,-126.549,-363.504,114.832,-223.479,209.488,234.382,-383.727
-205.63,-370.867,519.962,15.645,40.351,-50.918,-678.023,252.796,-77.291,-172.641
-100.004,-873.338,662.146,183.075,-69.143,-143.134,-974.956,407.926,196.82,-540.576
-15.879,-815.38,403.833,323.936,-981.645,-205.782,-1003.701,65.479,362.245,379.845
-65.101,41.856,5.44,38.962,-695.57,-233.816,-1067.754,-29.984,-600.755,702.301
82.519,22.734,-371.761,-137.99,-647.629,-278.73,-501.79,24.753,-138.314,364.729
-4.799,-912.882,95.057,35.878,-245.471,-35.877,-419.074,-354.564,13.017,842.736
-297.251,-771.263,-288.52,-322.569,-523.417,284.963,-817.887,-118.059,386.203,630.282
-715.175,-307.011,-233.559,-78.574,-164.271,238.242,-449.788,73.634,-472.648,327.886
-1003.934,153.716,-320.251,-423.685,-24.522,122.422,15.683,230.387,-201.161,85.397
-667.83,457.805,-484.897,-21.759,144.427,237.232,115.349,533.705,-324.195,-38.36
-120.654,637.735,-185.718,34.556,-105.528,236.362,357.459,288.037,-1.317,77.256
185.516,725.666,34.481,293.992,468.5,303.626,445.666,580.619,339.739,316.948
240.216,596.189,103.216,445.473,209.048,224.676,435.46,492.449,483.933,348.548
96.77,488.906,57.903,-9.589,-20.196,193.037,285.352,207.265,866.05,202.508
-91.129,289.064,62.758,-290.517,-304.361,283.559,-182.62,-11.912,476.752,-195.757
-76.956,-96.171,105.935,-580.339,-1.945,-146.952,-633.174,-68.589,861.817,-13.147
-232.144,-640.927,416.646,-286.41,-158.104,-287.758,-756.476,-70.569,-137.976,-328.869
120.324,-1059.56,149.561,147.654,-164.812,-70.387,-728.288,-55.414,71.784,421.202
242.088,-730.877,206.373,238.348,-716.113,226.448,-903.964,433.265,-75.432,636.818
-12.634,401.341,-550.047,-263.783,130.517,-150.351,-645.167,524.474,-684.156,-233.085
353.6,552.862,-775.229,-102.861,12.579,-308.632,-374.882,426.722,204.26,-434.031
689.001,-429.953,367.137,70.401,-61.498,-66.716,-847.027,162.146,-371.603,163.384
242.14,-751.107,-831.246,170.294,-75.635,-18.835,-882.859,320.07,-424.074,414.557
-712.638,-555.682,-214.051,-261.635,-167.119,84.75,-589.164,144.068,-219.256,249.992
-836.527,-82.185,-66.713,-225.457,71.853,-317.123,-399.534,10.345,-462.005,179.383
-511.083,370.236,-518.717,20.899,195.953,120.097,-78.442,85.746,-404.287,82.874
-174.798,598.202,-214.991,249.501,-49.726,54.843,287.187,156.963,-212.505,81.16
128.806,716.509,-43.98,276.861,388.979,154.455,436.509,482.947,388.748,236.864
259.824,712.968,-27.373,401.968,349.602,148.111,445.975,722.741,765.62,363.521
57.622,541.129,134.222,104.25,43.743,240.203,314.342,298.905,59.406,176.237
45.222,265.966,347.814,-324.935,279.888,352.439,-55.4,-261.13,-325.103,153.539
31.564,-187.474,336.246,-373.477,-154.503,-53.554,-699.112,-613.098,775.208,465.835
210.329,-666.798,-503.486,-191.964,-155.491,-87.241,-752.217,-287.309,-135.302,252.886
403.742,-790.094,-204.715,67.208,-33.068,317.855,-759.529,25.911,-205.149,687.957
542.212,-305.465,-164.676,22.356,-40.744,693.661,-488.968,934.039,226.049,57.252
-69.955,1001.886,78.339,-234.636,-270.535,89.481,-108.343,504.082,-700.922,-348.021
170.739,1067.776,-167.037,-430.172,-182.394,-293.913,-420.214,-19.927,-101.54,-75.968
1018.773,51.139,533.581,-109.937,28.295,-265.327,-1022.778,-17.658,-119.55,317.078
562.821,-642.207,-318.829,394.335,293.393,-539.012,-954.857,271.266,412.854,-212.348
122.023,-647.725,-276.693,303.135,26.345,-418.082,-816.1,263.857,464.918,-144.826
-167.488,-199.122,82.315,126.056,208.832,-59.063,-803.332,451.639,91.41,-153.62
-222.542,305.785,-241.639,305.59,-375.533,287.03,-218.398,252.471,-131.905,-270.39
125.267,593.173,-117.365,465.049,-269.612,114.58,250.856,100.297,-287.532,447.297
144.017,723.881,140.662,408.68,231.359,76.284,443.881,461.185,328.17,537.038
407.484,656.101,227.77,329.779,135.085,100.246,434.546,368.286,672.653,386.5
373.182,326.714,-15.319,63.862,-183.727,187.308,246.644,-566.12,-105.953,361.252
321.99,145.678,95.576,-458.148,245.088,240.554,-143.223,-822.172,89.652,448.901
182.554,-286.849,279.385,-652.732,-234.487,122.723,-399.748,-468.747,508.536,819.41
268.761,-626.358,-11.636,-528.703,-508.306,-25.003,-592.073,-112.428,393.543,314.77
655.627,-572.463,215.638,-572.149,60.505,269.086,-439.249,229.79,961.345,377.481
668.946,61.894,118.185,-292.615,65.294,275.912,-212.916,512.475,476.08,310.868
-367.806,1389.117,363.673,-415.832,-216.013,251.794,43.148,-241.162,-539.355,69.998
-182.43,1272.451,27.509,-41.577,7.698,79.761,-625.874,-273.994,-608.136,493.56
1005.264,199.67,296.607,456.853,53.162,169.681,-980.983,40.309,-478.464,252.287
832.354,-628.787,91.753,479.749,-371.911,-289.031,-1052.029,-139.31,279.398,105.547
465.807,-654.595,62.861,440.186,-440.676,-615.418,-1093.373,-9.142,-18.664,151.198
447.29,-228.919,47.948,299.204,95.927,-399.297,-841.35,710.686,292.582,-198.797
142.863,252.327,-158.848,323.678,-504.872,-160.58,-350.265,14.906,143.34,-20.977
358.789,572.098,-25.675,425.265,-110.67,-86.593,165.052,199.923,-243.348,550.6
297.297,728.619,161.406,461.075,217.249,-7.706,440.6,576.006,268.495,751.348
396.542,591.963,104.444,369.766,206.504,344.002,417.614,202.221,116.641,582.375
412.5,306.356,-242.474,-180.407,-328.278,197.707,99.554,-231.962,-386.916,41.74
430.139,28.967,-186.098,-615.455,126.735,614.614,-102.397,-381.472,51.975,184.09
659.488,-293.138,-286.124,-971.219,-190.767,173.894,-43.769,25.79,112.993,514.609
520.369,-557.235,-604.444,-901.198,-147.473,458.393,-202.709,-49.386,60.739,3.819
549.175,-461.655,-465.516,-360.779,589.714,400.572,-189.872,-333.499,286.105,406.977
401.354,239.135,-287.841,-312.694,5.894,289.652,-165.489,-207.173,378.006,687.329
-305.619,1430.276,249.423,-244.368,-585.929,354.575,-74.98,-653.202,120.498,482.536
-463.914,1216,-361.291,309.037,269.868,222.459,-758.942,-496.489,410.621,754.567
493.401,150.271,64.041,588.85,243.691,-39.192,-719.836,-150.99,64.586,361.37
732.678,-595.745,-14.731,725.542,-93.007,-458.751,-723.445,-258.651,324.293,92.501
439.408,-565.156,310.22,-18.627,-119.132,-949.675,-1008.34,106.628,-485.447,196.065
563.768,-165.411,-5.759,206.125,322.288,-1307.176,-640.334,633.955,329.919,96.984
588.958,227.294,-322.974,344.606,-40.249,-1093.562,-363.2,227.524,8.493,319.621
684.712,481.076,-243.552,420.773,-24.483,-609.256,58.201,572.526,143.937,356.322
570.962,698.108,-22.487,409.97,91.172,27.568,396.406,646.005,422.455,584.15
265.948,598.802,-0.22,364.959,331.148,376.662,372.455,470.406,108.376,339.659
449.556,217.836,-534.188,-119.417,347.887,267.347,132.829,3.72,-578.772,-5.003
692.747,-70.075,-1056.361,-488.589,598.235,371.469,130.898,-200.494,-197.072,-75.998
697.629,-207.236,-761.053,-702.735,635.033,205.689,152.618,-20.163,260.486,328.34
273.77,-465.608,-378.472,-543.954,424.014,324.931,195.279,-183.694,-142.378,259.555
391.03,-390.341,-148.264,-121.078,267.497,209.987,-135.163,-344.548,510.405,402.215
368.868,163.874,-551.923,-3.636,123.637,83.012,-220.469,-198.41,71.71,141.541
-555.836,1240.437,-238.399,38.518,30.466,141.634,-567.946,-794.942,825.772,155.038
-867.301,1053.321,-782.675,219.42,634.792,157.684,-779.129,-545.246,226.047,621.621
-390.509,0.158,-89.644,696.168,917.126,225.262,-275.289,-48.03,288.692,178.125
419.309,-626.538,-179.04,1136.858,439.681,-406.56,-158.605,247.585,-140.138,180.457
337.537,-533.114,-336.54,441.793,358.03,-438.317,-520.854,288.718,-443.619,163.675
314.023,-241.363,-492.281,299.879,511.906,-515.87,-167.204,302.94,134.115,241.288
628.112,4.405,-719.861,345.037,311.074,-979.089,-26.017,419.909,93.721,-4.223
864.294,219.481,-588.771,136.486,321.639,-737.081,64.334,449.065,223.061,195.003
772.052,535.741,-160.435,370.616,-5.985,9.187,285.571,572.464,220.498,131.256
468.041,624.405,-33.338,299.976,-57.795,413.366,332.201,137.879,293.713,187.515
448.859,170.538,-500.998,60.945,591.971,248.609,164.9,124.438,-265.593,-44.598
832.838,-56.38,-745.785,-74.203,235.007,-117.552,170.289,-91.027,-509.335,120.399
570.38,-262.618,-929.57,-440.025,199.008,-281.559,128.6,-296.318,194.144,378.868
-39.172,-507.142,-447.993,-380.71,526.532,185.871,234.448,-423.11,643.229,593.701
320.474,-442.411,-312.084,58.449,93.235,-78.534,-169.127,-404.412,138.605,600.644
148.46,41.302,-919.074,330.245,116.909,137.127,-167.209,-661.399,1050.514,201.233
-775.651,1017.994,-675.297,277.224,-12.391,275.418,-610.656,-812.443,422.576,47.602
-1384.433,841.91,-439.84,-83.025,233.218,215.845,-596.827,-101.983,-94.263,293.294
-873.284,-369.492,112.411,281.354,329.021,232.134,154.056,-94.322,884.457,526.79
174.626,-894.177,-26.609,843.114,-210.419,-412.061,48.579,-129.841,442.823,303.319
49.661,-715.699,171.26,846.32,-16.61,-132.105,-35.949,-288.718,-171.118,314.525
140.75,-392.976,240.325,373.889,10.176,33.307,201.926,-178.887,578.135,205.118
339.147,-59.402,-250.272,197.303,-114.834,-378.382,261.3,-43.916,168.547,72.448
766.929,246.156,-354,8.679,48.364,-479.503,272.47,177.78,-124.251,-49.268
797.664,615.337,515.624,346.285,-619.165,-46.616,253.025,468.46,22.127,27.452
575.832,597.388,271.688,139.303,-292.209,254.786,265.071,294.136,264.462,-83.77
584.266,253.325,55.999,-66.723,113.054,67.999,7.38,51.155,-227.871,-342.013
860.168,-193.332,-185.894,-387.223,103.384,-436.869,100.532,51.78,-692.009,-329.645
524.112,-515.49,-306.423,-368.275,586.03,-649.13,156.549,-319.061,-422.395,89.827
201.034,-648.706,-289.334,-823.132,595.023,32.9,293.074,-625.137,-339.116,485.46
746.52,-476.867,151.589,-384.495,-78.902,194.825,-69.866,-333.095,-398.023,473.981
120.617,18.751,361.756,-31.84,-415.107,80.1,55.995,-413.855,730.054,366.878
-994.414,918.902,176.903,18.294,-566.629,176.734,-522.924,-531.973,809.628,302.194
-1606.893,855.723,-247.304,89.676,335.012,-4.538,-458.735,-150.511,153.182,306.289
-1191.072,-460.756,54.125,829.063,705.26,-259.394,22.786,-560.564,128.006,272.243
-1.339,-897.47,271.935,562.615,-157.917,-205.325,-49.06,-558.875,-650.201,-152.478
54.409,-685.128,417.043,538.101,-136.835,-73.281,-133.394,-172.992,-404.706,-181.07
-426.081,-371.28,655.548,455.933,-33.241,151.16,99.262,-177.691,-379.539,166.778
-38.062,-21.583,9.136,-102.823,-581.445,-84.326,-39.59,-438.535,-353.121,-229.97
377.933,247.361,-2.179,228.008,-885.763,-139.273,95.907,5.174,-61.63,-360.718
631.579,496.829,412.061,344.424,-560.236,54.367,327.737,394.356,62.895,72.281
496.379,582.625,554.403,-48.194,-552.525,342.726,113.802,388.101,177.873,246.103
670.073,208.791,343.176,-592.46,-489.781,-72.212,72.545,97.357,-118.91,-283.829
828.39,-185.376,266.206,-373.672,-252.549,-667.889,104.842,-274.592,-315.638,-552.328
434.762,-382.475,287.325,-638.917,539.339,-525.725,343.137,-595.82,21.968,-356.865
688.353,-408.399,244.22,-646.395,461.126,-533.64,419.701,-479.053,-10.239,274.411
1048.433,-210.847,484.056,-583.484,64.711,-253.465,46.985,13.079,-247.916,415.283
17.535,259.844,742.338,-565.809,-106.291,20.895,297.649,56.852,28.409,149.929
-1236.732,1004.236,-166.425,-300.285,-162.552,268.809,-75.166,-223.976,537.826,-348.513
-1731.382,979.64,-313.25,-116.196,285.33,464.592,6.58,-3.89,382.433,28.291
-1108.643,-234.909,-73.36,326.288,741.319,154.421,-74.179,199.907,-178.597,69.834
-45.07,-559.679,434.05,415.493,405.891,10.847,-318.323,280.427,-1008.538,-454.995
-61.079,-432.996,143.344,308.201,470.264,-110.615,-321.919,298.201,29.598,-40.013
-301.412,-344.643,-328.486,270.938,167.45,133.028,34.847,-75.047,-234.33,-200.525
-33.835,-90.534,-168.117,-99.801,412.36,178.324,-175.571,-506.138,-540.257,-639.69
254.855,243.018,-531.643,318.627,526.194,-134.438,-25.701,-243.187,-102.465,-266.97
340.235,568.813,-292.94,560.31,522.402,90.261,271.378,355.549,160.081,138.81
260.402,546.697,386.014,180.181,-14.124,189.714,84.316,402.466,34.997,261.944
423.256,114.156,430.493,-497.571,-689.932,-295.163,-31.472,34.551,59.476,-54.33
487.83,-167.346,92.287,-698.356,-765.005,-571.899,-122.518,-384.236,232.005,-334.257
342.847,-260.179,414.573,-306.013,-34.712,-452.915,401.749,-661.017,461.26,-511.219
1001.489,-173.436,-12.101,-578.011,-58.262,-329.135,441.771,-533.671,521.87,-347.217
1123.197,56.093,460.948,-103.537,-131.556,-677.645,107.991,-63.113,-315.541,-71.469
-143.881,428.093,419.371,-478.466,-111.899,-700.537,745.244,298.518,583.767,-89.532
-1408.221,1045.451,-34.051,-1072.048,89.147,-548.334,361.778,164.81,360.991,-480.39
-1762.407,1045.186,216.825,-988.037,-21.666,-455.451,361.357,328.579,-219.681,-114.384
-911.203,-214.797,208.494,-75.047,-263.392,175.286,332.658,525.205,97.846,-280.192
-116.778,-378.008,744.088,508.718,-645.629,243.666,104.968,187.908,187.829,-124.476
-61.324,-371.023,-285.778,548.729,-320.654,181.562,386.777,-117.612,-254.74,554.854
-47.988,-345.839,-367.991,638.361,-171.789,-91.427,126.483,-330.958,51.005,-183.887
78.183,-74.019,-398.652,-223.647,-192.214,331.938,-49.532,-508.229,-31.452,-428.63
206.591,285.707,-399.812,195.252,-531.016,-6.97,230.083,-279.122,-104.921,-43.117
254.259,598.612,-62.727,686.287,272.954,102.908,297.843,285.73,148.441,298.408
-34.502,485.93,257.383,596.222,-40.211,51.765,92.023,381.95,-2.849,261.502
-146.504,92.216,357.95,41.584,-265.033,-292.517,-175.473,24.313,80.568,-84.176
271.393,-177.734,554.709,-538.323,-356.952,-215.446,-282.034,-326.626,-177.546,-419.067
373.42,-322.814,318.533,-580.169,13.888,301.929,233.68,-634.184,683.531,-622.273
901.532,-293.783,-400.187,-332.64,179.155,-128.378,-75.501,-836.988,563.804,-667.022
1098.329,-46.821,605.937,229.439,561.371,-331.548,-55.472,-159.279,284.684,-573.376
41.994,427.511,484.498,88.531,296.197,-381.448,520.997,386.904,192.022,-518.061
-1252.143,967.166,93.907,-963.259,578.308,-673.226,-70.144,344.617,760.236,-597.836
-1478.037,989.607,206.661,-1453.112,444.768,-615.863,130.139,381.81,231.236,-111.937
-648.03,-239.088,240.288,-473.212,240.673,65.811,162.573,220.318,-175.736,-327.748
307.385,-379.327,-79.328,-58.984,-80.488,653.299,247.955,-211.497,687.887,-118.838
77.314,-453.116,-670.924,638.961,-231.834,31.48,639.592,-255.905,-1017.166,63.831
-246.926,-412.006,-302.945,971.392,-325.97,43.87,186.416,-545.738,-646.661,-516.944
-170.966,-67.24,-297.165,-136.109,-267.529,165.989,48.952,-467.686,307.865,-405.193
111.782,318.734,-202.151,270.269,-510.545,279.341,227.865,-235.894,-171.495,-57.762
230.953,638.674,60.432,572.521,50.516,374.509,345.716,217.564,152.583,336.356
-123.336,527.078,435.791,311.407,-53.025,143.476,133.98,432.893,-11.466,291.648
-561.61,170.963,490.216,-119.787,-230.684,-312.2,-69.013,50.151,-123.043,-29.749
-75.576,-124.9,318.394,-342.98,111.743,62.71,-196.674,-412.932,-404.45,-393.289
-28.073,-431.892,37.223,-340.28,-263.025,164.175,216.067,-808.805,-137.731,-702.797
556.403,-466.007,-48.512,-371.483,-149.396,80.688,386.457,-912.357,-217.806,-606.883
1070.687,-207.415,1032.494,227.986,-99.598,445.356,52.926,-379.051,-225.621,-241.817
341.299,248.725,341.956,282.486,-175.8,316.768,610.561,288.642,453.137,-406.574
-879.316,832.715,162.848,-697.31,16.478,-473.207,141.191,143.379,-692.663,-463.419
-1137.835,872.334,312.534,-734.138,-212.482,-507.662,70.778,233.7,-779.288,-71.968
-30.417,-322.38,63.17,68.371,188.589,342.995,-89.057,-104.551,254.168,-617
569.259,-602.417,-159.419,365.2,68.498,279.936,334.539,-476.089,67.401,-194.814
39.873,-599.495,162.364,529.341,-110.367,508.66,132.041,-424.368,-492.689,-475.56
-332.752,-347.049,480.024,700.02,-124.819,195.402,-18.174,-472.455,-50.331,-574.848
-215.358,73.196,234.525,356.966,-114.411,132.104,-46.792,-381.347,222.462,-266.072
96.86,438.368,79.498,267.513,222.624,482.877,68.942,-127.86,-168.836,56.029
213.737,667.617,9.611,269.613,269.159,675.823,366.549,239.956,256.499,333.897
138.943,621.114,381.88,466.244,312.465,95.74,346.11,416.209,202.651,373.313
-616.575,315.579,554.788,-74.459,-161.633,-213.134,150.926,-42.429,-401.487,79.77
-371.409,-14.72,434.675,-544.663,-543.742,-342.779,11.713,-470.665,-421.045,-271.55
-240.155,-395.254,-120.76,-498.15,-598.884,97.365,366.192,-848.782,-182.699,-682.379
128.047,-680.53,304.656,-545.056,-510.022,-253.168,586.521,-1015.718,272.947,-502.713
447.336,-693.909,506.051,-125.644,-222.896,-269.282,77.952,-412.658,-125.635,-346.471
-122.852,-281.274,-98.876,259.073,-320.159,7.91,657.328,-37.805,-45.975,-525.435
-1049.504,349.269,-545.844,-105.162,-224.471,-92.223,363.568,-532.042,-1223.285,-431.253
-767.192,480.862,-508.914,-205.818,-519.183,-254.63,289.03,-349.759,-1023.572,-709.665
232.526,-638.723,-486.137,237.451,31.994,229.468,534.29,-820.485,523.903,-954.337
233.26,-814.545,-105.005,324.416,-105.702,76.587,520.738,-638.491,787.442,-461.775
-73.614,-540.989,724.559,-76.022,-92.987,418.148,-18.772,-498.862,111.076,-568.648
-598.056,-84.209,663.005,172.658,-37.383,251.476,-141.102,-145.444,148.075,-437.936
-84.658,303.647,215.298,416.424,-222.88,324.343,245.552,-226.953,-373.964,-52.26
28.698,550.524,4.182,-96.074,150.34,642.747,215.896,5.336,-247.66,162.778
198.909,702.139,51.392,206.209,324.857,503.488,378.333,285.97,105.894,385.928
249.355,702.277,315.628,352.505,429.962,108.027,411.009,361.797,49.631,420.977
-60.046,467.022,373.007,218.308,67.174,-166.927,298.25,52.432,-365.26,313.143
-321.599,253.634,367.795,79.396,-184.684,-601.864,161.34,-169.239,-402.267,61.444
-260.925,-104.11,194.883,38.624,-288.47,-402.643,302.26,-519.718,-200.977,-341.574
-86.347,-558.632,597.035,-39.868,-449.217,-37.919,577.287,-778.804,-38.047,-838.362
378.162,-931.04,132.44,1.687,-438.965,33.928,387.317,-451.298,468.574,-634.73
583.162,-876.115,-186.726,192.094,-574.762,7.902,594.723,-447.748,305.793,-639.639
116.784,-99.814,-132.72,-366.711,-579.758,-433.152,360.033,-683.897,133.99,-449.915
181.522,125.344,-256.037,-341.872,-374.833,-492.947,609.385,-720.174,3.127,-939.893
537.933,-630.019,-451.459,277.492,-115.145,-365.455,855.052,-1063.358,830.407,-555.84
138.097,-571.449,-163.362,220.059,-114.358,-36.326,165.044,-726.419,148.922,-274.49
-327.018,-64.087,414.108,-203.539,43.376,379.13,-39.071,-367.622,-176.333,-473.162
-414.931,320.904,6.811,9.132,-100.423,532.099,244.1,-334.079,-299.222,-60.965
-64.738,534.857,216.742,56.808,107.926,357.371,364.242,-72.854,-545.298,181.344
94.191,648.966,432.372,-50.011,479.425,301.919,315.285,126.421,-207.545,317.221
242.623,721.272,274.813,374.524,394.38,221.624,409.496,422.138,127.884,421.16
285.014,748.533,191.49,371.059,500.5,221.232,469.261,552.61,181.114,451.012
243.637,679.569,298.865,290.198,378.396,112.301,409.343,347.129,-88.438,422.115
40.921,545.594,316.984,303.463,217.283,-47.963,411.841,226.153,-57.279,358.283
-74.24,418.475,228.545,351.755,398.461,-269.342,436.336,150.423,-239.161,224.656
-153.162,189.169,482.244,373.604,20.76,-26.506,481.211,-18.585,-77.554,-94.959
70.661,-151.092,185.812,352.16,236.754,386.238,855.277,270.712,-53.37,-530.246
466.088,-454.756,-539.184,404.447,-71.583,305.354,860.703,179.88,-148.383,-257.787
805.613,162.072,-569.316,142.441,-96.989,17.951,380.484,-345.38,-97.529,7.466
734.195,440.616,-877.511,-71.763,-29.687,-416.642,185.668,-255.721,936.94,-766.165
525.28,20.223,-418.14,181.424,203.974,-76.133,340.27,-169.637,360.053,74.599
67.828,243.359,103.838,312.081,-62.222,250.415,515.689,261.834,199.976,67.96
-82.292,517.445,127.673,389.593,468.954,271.38,561.646,171.355,370.914,46.925
-13.992,639.379,271.658,610.354,24.806,198.746,545.137,122.666,53.444,289.549
150.552,688.702,433.515,413.461,490.777,80.168,431.579,255.103,90.727,406.791
236.208,721.885,272.512,422.35,672,194.494,400.035,435.552,295.401,436.909
280.936,748.337,196.318,476,505.049,239.097,454.327,590.183,397.383,448.337
